P402A,DOMINIO,P401A,CCDD,CCPP,CCDI,REGION,CONGLOMERADO,FACTOR,ESTRATO,ANIO
8.0,6.0,6.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
12.0,6.0,6.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
5.0,6.0,6.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
15.0,6.0,6.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
0.0,6.0,1.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
15.0,6.0,6.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
15.0,6.0,2.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
50.0,6.0,6.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
25.0,6.0,6.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
0.0,6.0,15.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
50.0,6.0,6.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
0.0,6.0,16.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
2.0,6.0,1.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
10.0,6.0,2.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
0.0,6.0,15.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
3.0,6.0,15.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
15.0,6.0,2.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
22.0,6.0,6.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
0.0,6.0,16.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
5.0,6.0,6.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
15.0,6.0,5.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
5.0,6.0,2.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
25.0,6.0,6.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
10.0,6.0,5.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
20.0,6.0,2.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
0.0,6.0,16.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
0.0,6.0,15.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
1.0,6.0,1.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
27.0,6.0,2.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
17.0,6.0,6.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
1.0,6.0,1.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
15.0,6.0,5.0,21,04,05,2.0,18375,175.2358974358974,,2017.0
2.0,6.0,4.0,21,13,01,2.0,18405,189.83888888888893,,2017.0
5.0,6.0,2.0,21,13,01,2.0,18405,189.83888888888893,,2017.0
3.0,6.0,7.0,21,13,01,2.0,18405,189.83888888888893,,2017.0
0.0,6.0,7.0,21,13,01,2.0,18405,189.83888888888893,,2017.0
2.0,6.0,15.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
3.0,6.0,4.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
0.0,6.0,10.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
0.0,6.0,1.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
0.0,6.0,2.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
4.0,6.0,16.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
2.0,6.0,1.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
3.0,6.0,2.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
3.0,6.0,15.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
8.0,6.0,2.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
2.0,6.0,2.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
2.0,6.0,4.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
0.0,6.0,1.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
0.0,6.0,1.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
4.0,6.0,7.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
1.0,6.0,4.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
4.0,6.0,15.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
0.0,6.0,2.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
0.0,6.0,15.0,21,13,01,2.0,18426,189.8388888888889,,2017.0
2.0,6.0,15.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
2.0,6.0,1.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
1.0,6.0,4.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
2.0,6.0,15.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
0.0,6.0,4.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
1.0,6.0,1.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
3.0,6.0,2.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
0.0,6.0,1.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
6.0,6.0,2.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
1.0,6.0,4.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
2.0,6.0,15.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
2.0,6.0,2.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
2.0,6.0,1.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
2.0,6.0,1.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
3.0,6.0,2.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
2.0,6.0,15.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
5.0,6.0,15.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
2.0,6.0,1.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
3.0,6.0,1.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
4.0,6.0,15.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
1.0,6.0,1.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
2.0,6.0,1.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
20.0,6.0,7.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
0.0,6.0,1.0,21,13,03,2.0,18487,162.71904761904764,,2017.0
4.0,6.0,1.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
4.0,6.0,2.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
8.0,6.0,15.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
7.0,6.0,4.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
1.0,6.0,1.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
5.0,6.0,15.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
1.0,6.0,4.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
3.0,6.0,1.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
0.0,6.0,1.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
3.0,6.0,1.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
4.0,6.0,1.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
2.0,6.0,15.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
1.0,6.0,16.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
2.0,6.0,4.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
10.0,6.0,2.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
2.0,6.0,1.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
4.0,6.0,2.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
2.0,6.0,1.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
1.0,6.0,15.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
6.0,6.0,15.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
1.0,6.0,16.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
5.0,6.0,1.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
0.0,6.0,4.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
3.0,6.0,1.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
6.0,6.0,15.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
6.0,6.0,15.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
0.0,6.0,4.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
2.0,6.0,15.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
1.0,6.0,2.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
0.0,6.0,16.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
2.0,6.0,4.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
0.0,6.0,2.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
2.0,6.0,1.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
2.0,6.0,1.0,21,13,03,2.0,18492,162.71904761904761,,2017.0
40.0,3.0,7.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
15.0,3.0,7.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
8.0,3.0,7.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
2.0,3.0,1.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
2.0,3.0,1.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
20.0,3.0,7.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
40.0,3.0,7.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
1.0,3.0,9.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
1.0,3.0,15.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
20.0,3.0,7.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
6.0,3.0,4.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
2.0,3.0,9.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
4.0,3.0,15.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
2.0,3.0,2.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
1.0,3.0,10.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
1.0,3.0,1.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
0.0,3.0,15.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
40.0,3.0,7.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
20.0,3.0,4.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
4.0,3.0,9.0,04,03,02,1.0,18504,66.51530612244896,,2017.0
4.0,6.0,1.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
3.0,6.0,2.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
1.0,6.0,4.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
10.0,6.0,1.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
6.0,6.0,1.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
3.0,6.0,2.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
14.0,6.0,7.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
5.0,6.0,15.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
3.0,6.0,3.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
7.0,6.0,7.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
4.0,6.0,1.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
5.0,6.0,2.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
10.0,6.0,7.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
3.0,6.0,1.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
25.0,6.0,2.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
115.0,6.0,3.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
30.0,6.0,3.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
320.0,6.0,2.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
32.0,6.0,1.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
1.0,6.0,3.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
2.0,6.0,15.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
15.0,6.0,7.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
6.0,6.0,2.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
1.0,6.0,16.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
2.0,6.0,7.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
3.0,6.0,3.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
3.0,6.0,2.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
7.0,6.0,1.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
8.0,6.0,7.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
3.0,6.0,15.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
60.0,6.0,1.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
10.0,6.0,7.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
10.0,6.0,3.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
4.0,6.0,3.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
8.0,6.0,2.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
15.0,6.0,1.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
4.0,6.0,1.0,04,03,12,2.0,18515,44.294642857142854,,2017.0
7.0,6.0,7.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
3.0,6.0,1.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
0.0,6.0,16.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
2.0,6.0,4.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
9.0,6.0,1.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
0.0,6.0,7.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
2.0,6.0,1.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
7.0,6.0,2.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
1.0,6.0,1.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
12.0,6.0,1.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
0.0,6.0,4.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
10.0,6.0,7.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
11.0,6.0,1.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
14.0,6.0,1.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
2.0,6.0,4.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
15.0,6.0,1.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
20.0,6.0,7.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
6.0,6.0,1.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
5.0,6.0,2.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
0.0,6.0,7.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
4.0,6.0,1.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
12.0,6.0,7.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
4.0,6.0,2.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
5.0,6.0,1.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
10.0,6.0,7.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
2.0,6.0,15.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
0.0,6.0,9.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
0.0,6.0,3.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
3.0,6.0,1.0,04,03,06,2.0,18520,47.70192307692308,,2017.0
5.0,6.0,2.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
17.0,6.0,7.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
22.0,6.0,2.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
3.0,6.0,15.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
5.0,6.0,1.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
10.0,6.0,7.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
30.0,6.0,7.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
3.0,6.0,1.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
1.0,6.0,4.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
20.0,6.0,7.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
2.0,6.0,2.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
4.0,6.0,15.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
10.0,6.0,7.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
6.0,6.0,2.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
2.0,6.0,1.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
4.0,6.0,2.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
58.0,6.0,7.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
12.0,6.0,1.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
5.0,6.0,15.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
16.0,6.0,11.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
8.0,6.0,16.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
23.0,6.0,1.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
23.0,6.0,1.0,04,03,01,2.0,18522,47.70192307692308,,2017.0
0.0,6.0,15.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
0.0,6.0,7.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
2.0,6.0,1.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
6.0,6.0,1.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
100.0,6.0,7.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
3.0,6.0,2.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
10.0,6.0,7.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
0.0,6.0,15.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
10.0,6.0,7.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
2.0,6.0,15.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
0.0,6.0,1.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
10.0,6.0,2.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
8.0,6.0,1.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
10.0,6.0,3.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
20.0,6.0,7.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
3.0,6.0,1.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
2.0,6.0,3.0,04,08,05,2.0,18527,47.70192307692308,,2017.0
7.0,6.0,15.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
0.0,6.0,16.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
15.0,6.0,7.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
3.0,6.0,1.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
8.0,6.0,15.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
2.0,6.0,1.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
55.0,6.0,7.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
2.0,6.0,2.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
4.0,6.0,2.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
0.0,6.0,4.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
4.0,6.0,1.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
10.0,6.0,7.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
1.0,6.0,4.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
3.0,6.0,2.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
1.0,6.0,1.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
20.0,6.0,7.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
2.0,6.0,1.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
18.0,6.0,7.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
2.0,6.0,15.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
5.0,6.0,2.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
8.0,6.0,15.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
25.0,6.0,7.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
10.0,6.0,15.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
1.0,6.0,1.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
2.0,6.0,2.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
20.0,6.0,7.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
8.0,6.0,7.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
8.0,6.0,15.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
1.0,6.0,4.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
3.0,6.0,2.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
3.0,6.0,1.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
8.0,6.0,15.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
30.0,6.0,7.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
20.0,6.0,7.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
9.0,6.0,15.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
2.0,6.0,4.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
3.0,6.0,1.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
3.0,6.0,1.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
6.0,6.0,2.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
2.0,6.0,15.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
12.0,6.0,7.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
9.0,6.0,7.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
3.0,6.0,15.0,04,08,04,2.0,18532,47.70192307692308,,2017.0
12.0,6.0,7.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
1.0,6.0,1.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
4.0,6.0,2.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
10.0,6.0,7.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
5.0,6.0,1.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
10.0,6.0,7.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
1.0,6.0,16.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
1.0,6.0,1.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
3.0,6.0,15.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
2.0,6.0,16.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
3.0,6.0,2.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
10.0,6.0,7.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
5.0,6.0,2.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
8.0,6.0,1.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
4.0,6.0,2.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
12.0,6.0,7.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
2.0,6.0,1.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
0.0,6.0,15.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
0.0,6.0,16.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
4.0,6.0,2.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
3.0,6.0,15.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
2.0,6.0,1.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
1.0,6.0,16.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
4.0,6.0,4.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
3.0,6.0,10.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
20.0,6.0,7.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
8.0,6.0,1.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
12.0,6.0,7.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
3.0,6.0,1.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
2.0,6.0,10.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
3.0,6.0,2.0,04,08,04,2.0,18533,44.29464285714286,,2017.0
1.0,6.0,1.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
3.0,6.0,15.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,16.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
20.0,6.0,7.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
15.0,6.0,7.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,1.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
3.0,6.0,15.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
10.0,6.0,7.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
4.0,6.0,1.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,1.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
12.0,6.0,7.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,15.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
8.0,6.0,6.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
13.0,6.0,7.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
7.0,6.0,2.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
5.0,6.0,1.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
1.0,6.0,16.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
3.0,6.0,2.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,1.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
12.0,6.0,7.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,15.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,1.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,2.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
10.0,6.0,7.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
8.0,6.0,7.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
1.0,6.0,1.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,1.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,15.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
21.0,6.0,7.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,16.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
3.0,6.0,2.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,1.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
1.0,6.0,16.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
5.0,6.0,7.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
1.0,6.0,15.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
12.0,6.0,7.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
3.0,6.0,1.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,15.0,04,08,06,2.0,18540,44.29464285714286,,2017.0
2.0,6.0,1.0,04,08,02,2.0,18548,44.29464285714286,,2017.0
0.0,6.0,15.0,04,08,02,2.0,18548,44.29464285714286,,2017.0
10.0,6.0,7.0,04,08,02,2.0,18548,44.29464285714286,,2017.0
6.0,6.0,2.0,04,08,02,2.0,18548,44.29464285714286,,2017.0
2.0,6.0,15.0,04,08,02,2.0,18548,44.29464285714286,,2017.0
20.0,6.0,7.0,04,08,02,2.0,18548,44.29464285714286,,2017.0
